molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL3962931,CC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(Cl)c3c2)n1,active,310.744,3.240100000000001,2.0,3.0,6.131355561605174
CHEMBL3986267,C#CC(=O)Nc1cc(-c2cnc3[nH]ccc3c2)ccc1F,active,279.274,2.9407000000000005,2.0,2.0,6.131355561605174
CHEMBL3957567,C#CC(=O)Nc1cc(-c2cnc3[nH]cc(Cl)c3c2)ccc1F,active,313.719,3.594100000000001,2.0,2.0,6.131355561605174
CHEMBL3981782,CCC#CC(=O)Nc1cc(-c2cnc3[nH]ccc3c2)ccc1F,active,307.32800000000003,3.720900000000001,2.0,2.0,6.131355561605174
CHEMBL3956377,CCC#CC(=O)Nc1cc(-c2cnc3[nH]cc(Cl)c3c2)ccc1F,active,341.7730000000001,4.374300000000002,2.0,2.0,6.131355561605174
CHEMBL3973770,CC#CC(=O)Nc1cc(-c2cnc3[nH]ccc3c2)ccc1F,active,293.30100000000004,3.330800000000001,2.0,2.0,6.131355561605174
CHEMBL3944305,CC#CC(=O)Nc1cc(-c2cnc3[nH]cc(Cl)c3c2)ccc1F,active,327.74600000000004,3.9842000000000013,2.0,2.0,6.131355561605174
CHEMBL3958612,C#CC(=O)Nc1cccc(-c2cnc3[nH]cc(C)c3c2)n1,active,276.299,2.50502,2.0,3.0,6.131355561605174
CHEMBL3927614,CCC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(C)c3c2)n1,active,304.35300000000007,3.2852200000000016,2.0,3.0,6.131355561605174
CHEMBL3967872,CC#CC(=O)Nc1cccc(-c2cnc3[nH]cc(C)c3c2)n1,active,290.326,2.8951200000000004,2.0,3.0,6.131355561605174
CHEMBL3893228,C#CC(=O)Nc1cc(-c2cnc3[nH]cc(C)c3c2)ccc1F,active,293.301,3.2491200000000013,2.0,2.0,6.131355561605174
CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,active,466.5410000000003,4.354000000000003,2.0,6.0,7.656197666838345
CHEMBL3972359,N#C/C(=C\C1CC1)C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,505.5820000000002,4.891280000000004,1.0,8.0,8.508638306165727
CHEMBL3957855,N#C/C(=C\C1CC1)C(=O)N1CCC[C@H]1Cn1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,active,504.59400000000016,5.323780000000005,1.0,7.0,8.431798275933005
CHEMBL3894476,N#C/C(=C\C1CC1)C(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,active,505.5820000000003,4.891280000000004,1.0,8.0,6.756961951313706
CHEMBL4114659,COc1cc(-c2nn(CC3CCCN(C(=O)/C(C#N)=C/C4CC4)C3)c3ncnc(N)c23)ccc1Oc1ccc(Cl)c(Cl)c1,active,618.5250000000002,6.281780000000006,1.0,9.0,7.214670164989233
CHEMBL4114799,COc1cc(-c2nn(C3CCCN(C(=O)/C(C#N)=C/C4CC4)C3)c3ncnc(N)c23)ccc1Oc1ccc(Cl)c(Cl)c1,active,604.4980000000003,6.206680000000006,1.0,9.0,9.0
CHEMBL3924792,[C-]#[N+]/C(=C\C1CC1)C(=O)N1CCC(n2nc(-c3ccc(Oc4ccc(Cl)c(Cl)c4)c(OC)c3)c3c(N)ncnc32)CC1,active,604.4979999999999,6.559890000000005,1.0,8.0,6.437707135543525
CHEMBL4114764,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,active,505.58200000000016,4.718780000000003,1.0,8.0,8.744727494896694
CHEMBL4114674,CC(C)(C)/C=C(\C#N)C(=O)N1CCC(Cc2[nH]c(C3CCC(Oc4ccccc4)CC3)c3c(N)ncnc23)C1,active,526.6850000000002,5.532380000000005,2.0,6.0,7.769551078621726
CHEMBL4114753,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2)c2c(N)ncnc21,active,541.5620000000001,4.996980000000004,1.0,8.0,8.698970004336019
CHEMBL4114709,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3c(F)cccc3F)cc2)c2c(N)ncnc21,active,541.5620000000001,4.996980000000004,1.0,8.0,7.769551078621726
CHEMBL3981330,N#C/C(=C\C1CC1)C(=O)NCCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,active,465.51700000000017,3.843980000000002,2.0,8.0,8.318758762624412
CHEMBL4114699,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4cccc(F)c4F)cc3)c3c(N)ncnc32)C1,active,541.562,5.1694800000000045,1.0,8.0,8.356547323513812
CHEMBL4115692,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccc(F)c(F)c3)cc2)c2c(N)ncnc21,active,541.5620000000001,4.996980000000004,1.0,8.0,6.853871964321762
CHEMBL4114690,N#C/C(=C\C1CC1)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,523.5720000000001,4.857880000000003,1.0,8.0,9.221848749616356
CHEMBL3940151,N#C/C(=C\C1CC1)C(=O)N1CCCC1Cn1nc(-c2ccc(Oc3cc(F)ccc3F)cc2)c2c(N)ncnc21,active,541.5620000000001,4.996980000000004,1.0,8.0,8.42021640338319
CHEMBL3984974,N#C/C(=C\C1CC1)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3cc(F)cc(F)c3)cc2F)c2c(N)ncnc21,active,559.552,5.136080000000004,1.0,8.0,8.494850021680094
CHEMBL3975610,N#C/C(=C\C1CC1)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2F)c2c(N)ncnc21,active,559.552,5.136080000000004,1.0,8.0,8.744727494896694
CHEMBL4114730,Cc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C[C@H]1CCCN1C(=O)/C(C#N)=C/C1CC1,active,518.6210000000003,5.632200000000006,1.0,7.0,7.481486060122112
CHEMBL4114784,Cc1c(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc2n1C[C@H]1CCCN1C(=O)/C(C#N)=C/C1CC1,active,536.6110000000002,5.771300000000005,1.0,7.0,7.251811972993799
CHEMBL3949721,CC(C)(CNC(=O)/C(C#N)=C/C1CC1)Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,active,507.5980000000002,4.870180000000003,2.0,8.0,7.568636235841013
CHEMBL3901377,N#C/C(=C\C1CC1)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)c(F)c2)c2c(N)ncnc21,active,523.5720000000001,4.857880000000003,1.0,8.0,8.55284196865778
CHEMBL4114710,CC(C)/C=C(\C#N)C(=O)N1CCCC1Cn1nc(-c2ccc(Oc3cccc(F)c3)cc2F)c2c(N)ncnc21,active,543.5780000000001,5.242980000000005,1.0,8.0,7.958607314841775
CHEMBL4109085,Cc1c(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc2n1C[C@H]1CCCN1C(=O)/C(C#N)=C\C(C)(C)N(C)C,active,563.7060000000002,5.562400000000006,1.0,8.0,8.154901959985743
CHEMBL4110649,CC(C)/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3cc(F)ccc3F)cc2)c2c(N)ncnc21,active,543.5780000000001,5.242980000000005,1.0,8.0,8.154901959985743
CHEMBL4114661,CC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,539.6150000000001,5.493980000000004,1.0,8.0,8.096910013008056
CHEMBL4114651,CC(C)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3c(F)cccc3F)cc2)c2c(N)ncnc21,active,543.5780000000001,5.242980000000005,1.0,8.0,7.0
CHEMBL4108729,CC(C)/C=C(/C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2)c2c(N)ncnc21,active,543.5780000000001,5.242980000000005,1.0,8.0,8.154901959985743
CHEMBL4108779,CC(C)/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3c(F)cccc3F)cc2F)c2c(N)ncnc21,active,561.5680000000001,5.382080000000005,1.0,8.0,8.1249387366083
CHEMBL3959434,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)NC1CC1,active,580.668,4.978480000000004,2.0,9.0,7.920818753952375
CHEMBL4114808,CN(C)C(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,568.6569999999999,4.7880800000000034,1.0,9.0,8.443697499232712
CHEMBL3902317,CN(C)C(C)(C)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,568.6569999999999,4.7880800000000034,1.0,9.0,9.397940008672037
CHEMBL3927641,CCNC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,568.6569999999999,4.835980000000003,2.0,9.0,7.764471553092451
CHEMBL3900330,COCCNC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,598.6829999999999,4.462480000000003,2.0,10.0,7.5376020021010435
CHEMBL4114701,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)N1CCOCC1,active,610.6939999999998,4.558680000000003,1.0,10.0,7.576754126063192
CHEMBL4109651,CC(C)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2F)c2c(N)ncnc21,active,510.5200000000002,4.932100000000005,1.0,7.0,8.698970004336019
CHEMBL3921806,N#C/C(=C\C1CC1)C(=O)N1CCC[C@H](n2cc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,504.5940000000002,5.496280000000006,1.0,7.0,8.0
CHEMBL4114795,CNC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2F)c2c(N)ncnc21,active,590.6099999999999,4.724080000000004,2.0,9.0,8.886056647693163
CHEMBL4115686,CN(C)C(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2F)c2c(N)ncnc21,active,604.6369999999998,5.0662800000000034,1.0,9.0,8.221848749616356
CHEMBL3894014,CN(C)C(C)(C)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2F)c2c(N)ncnc21,active,604.6369999999998,5.0662800000000034,1.0,9.0,8.823908740944319
CHEMBL4114660,CCOC(C)(C)/C=C(\C#N)C(=O)C1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,active,568.653,6.572380000000006,1.0,9.0,8.154901959985743
CHEMBL4114793,CCOC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4cccc(F)c4F)cc3F)c3c(N)ncnc32)C1,active,605.6209999999999,5.713680000000005,1.0,9.0,8.136677139879543
CHEMBL4114814,CC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1cc(-c2ccc(Oc3cccc(F)c3F)cc2)c2c(N)ncnc21,active,556.6170000000001,6.238080000000006,1.0,7.0,7.468521082957745
CHEMBL4114748,CC(C)C(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,active,548.6910000000001,6.595980000000007,1.0,7.0,9.0
CHEMBL4114703,CC(C)/C=C(\C#N)C(=O)N[C@H](C)Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,499.55000000000024,4.617580000000003,2.0,8.0,8.522878745280337
CHEMBL4114755,C[C@H](Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)NC(=O)/C(C#N)=C/C(C)(C)N(C)C,active,542.6190000000001,4.301780000000003,2.0,9.0,7.958607314841775
CHEMBL4114762,C[C@H](Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)NC(=O)/C(C#N)=C/C(C)(C)N,active,514.5650000000002,3.698880000000001,3.0,9.0,9.154901959985743
CHEMBL3893632,CCN(CC)C(C)(C)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,active,577.7330000000001,6.034180000000005,1.0,8.0,7.431798275933005
CHEMBL4114774,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4cccc(F)c4F)cc3F)c3c(N)ncnc32)C1)N1CCOCC1,active,646.6739999999998,5.009380000000004,1.0,10.0,9.045757490560675
CHEMBL4114765,CC(C)(C)/C=C(\C#N)C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,521.6250000000001,5.527380000000004,1.0,8.0,8.568636235841012
CHEMBL4114765,CC(C)(C)/C=C(\C#N)C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,521.6250000000001,5.527380000000004,1.0,8.0,8.886056647693163
CHEMBL3894476,N#C/C(=C\C1CC1)C(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,active,505.5820000000003,4.891280000000004,1.0,8.0,6.886056647693163
CHEMBL3891008,CC(C)(C)/C=C(\C#N)C(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,active,521.6250000000002,5.527380000000004,1.0,8.0,6.008773924307505
CHEMBL4114719,CC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@H]1n1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,active,507.5980000000002,5.484880000000005,1.0,8.0,8.267606240177031
CHEMBL4114712,N#C/C(=C\C1CC1)C(=O)NC1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,active,519.6090000000002,5.3276800000000035,2.0,8.0,7.853871964321762
CHEMBL4114702,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4cccc(F)c4)cc3)c3c(N)ncnc32)C1,active,523.5720000000001,5.0303800000000045,1.0,8.0,8.769551078621726
CHEMBL4114716,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3)cc2)c2c(N)ncnc21,active,523.5720000000001,4.857880000000003,1.0,8.0,8.207608310501746
CHEMBL4115692,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccc(F)c(F)c3)cc2)c2c(N)ncnc21,active,541.5620000000001,4.996980000000004,1.0,8.0,8.017728766960431
CHEMBL4114689,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,523.5720000000001,4.857880000000003,1.0,8.0,8.397940008672037
CHEMBL3972359,N#C/C(=C\C1CC1)C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,505.5820000000002,4.891280000000004,1.0,8.0,8.769551078621726
CHEMBL4114770,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)ncnc32)C1,active,541.562,5.1694800000000045,1.0,8.0,8.366531544420413
CHEMBL4114704,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4cc(F)ccc4F)cc3)c3c(N)ncnc32)C1,active,541.562,5.1694800000000045,1.0,8.0,8.3767507096021
CHEMBL4114688,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3cc(F)ccc3F)cc2)c2c(N)ncnc21,active,541.5620000000001,4.996980000000004,1.0,8.0,8.148741651280925
CHEMBL4114773,N#C/C(=C\C1CC1)C(=O)N1CCCC1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,active,505.58200000000016,4.718780000000003,1.0,8.0,8.585026652029182
CHEMBL3922858,N#C/C(=C\C1CC1)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3c(F)cccc3F)cc2F)c2c(N)ncnc21,active,559.552,5.136080000000004,1.0,8.0,8.301029995663981
CHEMBL4114665,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3c(F)cccc3F)cc2F)c2c(N)ncnc21,active,559.552,5.136080000000004,1.0,8.0,8.522878745280337
CHEMBL4114679,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H](n2cc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,active,504.5940000000002,5.496280000000006,1.0,7.0,8.698970004336019
CHEMBL4109432,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H](n2cc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,active,522.5840000000002,5.635380000000005,1.0,7.0,8.481486060122112
CHEMBL4107999,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1F)nn2C[C@H]1CCCN1C(=O)C1CC1,active,472.52400000000034,4.407900000000002,1.0,7.0,8.0
CHEMBL4115679,Cc1cc(Oc2ccccc2)ccc1-c1nn(C[C@@H]2CCCN2C(=O)/C(C#N)=C/C2CC2)c2ncnc(N)c12,active,519.6090000000004,5.027200000000003,1.0,8.0,8.301029995663981
CHEMBL4114741,N#C/C(=C\C1CC1)C(=O)N1CCCC1Cn1nc(-c2ccc(Oc3ccccc3)cc2Cl)c2c(N)ncnc21,active,540.0270000000002,5.372180000000005,1.0,8.0,7.958607314841775
CHEMBL4114718,[C-]#[N+]/C(=C\C(C)(C)N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3)cc2F)c2c(N)ncnc21,active,558.5930000000001,4.677490000000003,2.0,8.0,8.795880017344075
CHEMBL4114706,CC(C)(N)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3)cc2F)c2c(N)ncnc21,active,558.5930000000001,4.324280000000003,2.0,9.0,7.552841968657781
CHEMBL3922830,N#C/C(=C\C1CC1)C(=O)N1CC(F)(F)C[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,559.552,5.103080000000004,1.0,8.0,8.522878745280337
CHEMBL3898929,N#C/C(=C\C1CC1)C(=O)N1CCC[C@H]1Cn1cc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,522.5840000000002,5.462880000000005,1.0,7.0,7.585026652029182
CHEMBL4115689,CC(C)/C=C(\C#N)C(=O)N1CC(F)(F)C[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,561.5680000000001,5.349080000000004,1.0,8.0,8.397940008672037
CHEMBL4114732,CC(C)/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,525.5880000000001,5.103880000000005,1.0,8.0,8.356547323513812
CHEMBL3912377,CC(C)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,525.5880000000001,5.103880000000005,1.0,8.0,8.229147988357855
CHEMBL4114723,CC(C)(N)/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,540.6030000000002,4.185180000000003,2.0,9.0,8.657577319177793
CHEMBL4114727,CC(C)(N)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,540.6030000000002,4.185180000000003,2.0,9.0,6.94692155651658
CHEMBL4114695,CNC(C)(C)/C=C(\C#N)C(=O)N1CCCC1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,554.6300000000001,4.445880000000003,2.0,9.0,8.853871964321762
CHEMBL3922858,N#C/C(=C\C1CC1)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3c(F)cccc3F)cc2F)c2c(N)ncnc21,active,559.552,5.136080000000004,1.0,8.0,7.795880017344075
CHEMBL4114726,CCNC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,568.6569999999999,4.835980000000003,2.0,9.0,9.397940008672037
CHEMBL3973427,N#C/C(=C\C1(N)CC1)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,538.5870000000002,3.939180000000002,2.0,9.0,7.2839966563652006
CHEMBL3892680,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)N1CCOCC1,active,610.6939999999998,4.558680000000003,1.0,10.0,8.494850021680094
CHEMBL3974518,CC(C)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2F)c2c(N)ncnc21,active,510.5200000000002,4.932100000000005,1.0,7.0,8.221848749616356
CHEMBL4114819,CC(C)(N)/C=C(\C#N)C(=O)N1CCCC1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2F)c2c(N)ncnc21,active,576.583,4.4633800000000035,2.0,9.0,7.698970004336019
CHEMBL3942076,CNC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3cccc(F)c3F)cc2F)c2c(N)ncnc21,active,590.6099999999999,4.724080000000004,2.0,9.0,7.5934598195660445
CHEMBL4114802,CC(C)/C=C(\C#N)C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,active,525.5880000000002,5.276380000000004,1.0,8.0,8.698970004336019
CHEMBL4114772,CC(C)(N)/C=C(\C#N)C(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,active,540.6030000000001,4.357680000000003,2.0,9.0,8.522878745280337
CHEMBL3892680,CC(C)(/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)N1CCOCC1,active,610.6939999999998,4.558680000000003,1.0,10.0,9.154901959985743
CHEMBL4115694,N#C/C(=C\C1CC1)C(=O)N1CCC[C@@H]1Cn1cc(-c2ccc(Oc3cccc(F)c3F)cc2)c2c(N)ncnc21,active,540.5740000000001,5.601980000000005,1.0,7.0,8.154901959985743
CHEMBL3918201,CC(C)C(C)(C)/C=C(\C#N)C(=O)N1CCC[C@H]1Cn1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,active,548.6910000000001,6.595980000000007,1.0,7.0,8.522878745280337
CHEMBL4114691,C[C@H](Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)NC(=O)/C(C#N)=C/C(C)(C)C,active,513.5770000000002,5.007680000000003,2.0,8.0,8.698970004336019
CHEMBL4114722,CCOC(C)(C)/C=C(\C#N)C(=O)N[C@H](C)Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,543.6030000000002,4.776680000000003,2.0,9.0,8.301029995663981
CHEMBL3980841,N#C/C(=C\C1CCCN1)C(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21,active,552.6140000000001,4.199880000000003,2.0,9.0,8.431798275933005
CHEMBL3949568,CC(Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)NC(=O)/C(C#N)=C/C(C)(C)N,active,514.5650000000002,3.698880000000001,3.0,9.0,8.221848749616356
CHEMBL4114678,CCN(CC)C(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H]1Cn1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,active,577.7330000000001,6.034180000000005,1.0,8.0,8.397940008672037
CHEMBL3968888,CC1(/C=C(\C#N)C(=O)N2CCC[C@H]2Cn2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)COC1,active,553.5980000000001,4.484380000000003,1.0,9.0,7.488116639021126
CHEMBL4114766,CC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,active,539.615,5.666480000000005,1.0,8.0,8.698970004336019
CHEMBL3946923,Cc1c(NC(=O)c2ccc(C3(F)CC3)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,556.6170000000001,6.054020000000007,2.0,4.0,9.0
CHEMBL3934649,Cc1c(NC(=O)c2ccc3c(c2)OCC3(C)C)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,568.653,5.765420000000005,2.0,5.0,8.397940008672037
CHEMBL3908775,Cc1c(NC(=O)c2cc3c(s2)CCC(C)C3)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,572.71,6.281720000000007,2.0,5.0,8.301029995663981
CHEMBL3984000,Cc1c(NC(=O)c2ccc(N(C)C(C)C)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,569.6850000000001,5.940020000000006,2.0,5.0,8.698970004336019
CHEMBL3914504,Cc1c(NC(=O)c2ccc3c(C)c[nH]c3c2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,551.6260000000002,5.885140000000006,3.0,4.0,8.522878745280337
CHEMBL3902940,Cc1c(NC(=O)c2ccc(C(C)(C)CO)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,570.6690000000001,5.365320000000005,3.0,5.0,8.698970004336019
CHEMBL3930926,Cc1c(NC(=O)c2ccc(N3CCCCC3)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,581.6959999999999,6.085720000000006,2.0,5.0,8.522878745280337
CHEMBL3919531,C=C(C)c1ccc(C(=O)Nc2cc(F)cc(-c3ncnc4[nH]c(C5=CCN(C(=O)N(C)C)CC5)cc34)c2C)cc1,active,538.6270000000003,6.128520000000005,2.0,4.0,8.522878745280337
CHEMBL3900123,Cc1c(NC(=O)c2ccc(C3(C(F)(F)F)CC3)cc2)cc(F)cc1-c1ncnc2[nH]c(C3=CCN(C(=O)N(C)C)CC3)cc12,active,606.6239999999999,6.689320000000007,2.0,4.0,8.301029995663981
